序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4025,301268,铭利达,18.0,-2.7,-0.5,12791.0,23202162.5,2.92,18.52,17.98,18.51,18.5,1.55,0.37,-145.72,4.29,7207143372.0,6282795672.0,-0.11,-0.11,-22.48,8.56
4026,002501,利源股份,2.16,-2.7,-0.06,543145.0,117951008.0,3.15,2.21,2.14,2.21,2.22,1.8,1.53,-65.04,29.08,7668000000.0,7660373485.0,-0.92,-0.46,-10.74,35.0
4027,301000,肇民科技,35.95,-2.71,-1.0,26448.0,96464653.58,3.46,37.21,35.93,36.92,36.95,1.3,1.15,60.94,7.02,8731439726.0,8242232126.0,-0.14,-0.22,-31.61,42.6
4028,603638,艾迪精密,19.0,-2.71,-0.53,35068.0,66967923.0,2.97,19.52,18.94,19.52,19.53,1.06,0.42,37.47,4.59,15790682336.0,15790682336.0,-0.26,-0.16,5.97,13.5
4029,002012,凯恩股份,5.75,-2.71,-0.16,85837.0,49422022.6,3.72,5.9,5.68,5.89,5.91,0.83,1.84,115.75,1.74,2688846453.0,2684050395.0,0.17,0.17,-0.52,11.43
4030,000856,冀东装备,9.71,-2.71,-0.27,27414.0,26767065.0,3.81,10.03,9.65,10.02,9.98,1.08,1.21,203.63,5.25,2204170000.0,2204170000.0,0.1,0.21,-13.07,40.72
4031,301200,大族数控,114.08,-2.71,-3.18,33746.0,394352498.16,7.84,122.3,113.11,115.21,117.26,1.25,0.8,74.04,8.62,48542084060.0,48071729482.0,-0.03,0.09,-0.9,218.84
4032,000565,渝三峡Ａ,7.53,-2.71,-0.21,107191.0,81619156.4,4.39,7.86,7.52,7.78,7.74,1.66,2.47,148.48,2.62,3264949417.0,3264949417.0,0.0,-0.13,-13.05,39.44
4033,000612,焦作万方,9.71,-2.71,-0.27,209293.0,204386288.37,3.01,9.97,9.67,9.93,9.98,0.98,1.76,9.58,1.66,11576256116.0,11568689598.0,-0.1,-0.1,11.74,54.37
4034,688458,美芯晟,36.58,-2.71,-1.02,8948.0,33045115.0,3.54,37.86,36.53,37.36,37.6,0.88,1.05,296.52,2.2,4080009889.0,3111807230.0,0.03,-0.05,-19.0,11.69
4035,300718,长盛轴承,77.77,-2.71,-2.17,32419.0,254322540.46,2.89,80.01,77.7,79.78,79.94,1.04,1.67,92.8,13.87,23236045163.0,15075094906.0,-0.05,-0.1,-19.53,156.75
4036,688306,均普智能,10.37,-2.72,-0.29,51626.0,53953927.0,3.1,10.7,10.37,10.7,10.66,0.62,0.42,-175.81,7.04,12737292636.0,12737292636.0,-0.19,-0.1,-11.67,33.81
4037,001298,好上好,28.62,-2.72,-0.8,44567.0,128813425.57,3.6,29.57,28.51,29.42,29.42,1.26,2.71,129.62,5.27,8494002040.0,4710418693.0,-0.03,-0.03,-19.97,66.11
4038,300405,科隆股份,6.43,-2.72,-0.18,48214.0,31271599.65,3.33,6.62,6.4,6.61,6.61,0.94,2.2,-47.1,4.37,1828516275.0,1407034198.0,0.0,0.0,3.88,32.85
4039,002374,中锐股份,3.93,-2.72,-0.11,2069675.0,838145922.74,9.9,4.28,3.88,3.96,4.04,3.33,19.07,-33.87,5.06,4264872482.0,4264872482.0,0.77,0.77,31.44,43.43
4040,688560,明冠新材,13.61,-2.72,-0.38,53258.0,72619230.0,4.43,14.03,13.41,14.03,13.99,1.61,2.65,-27.83,1.03,2739719104.0,2739719104.0,0.07,0.29,-10.34,6.41
4041,002119,康强电子,15.73,-2.72,-0.44,67333.0,106861700.41,2.41,16.12,15.73,16.09,16.17,1.6,1.79,45.92,4.06,5903217320.0,5903217320.0,-0.25,-0.25,-4.2,1.81
4042,688608,恒玄科技,213.55,-2.72,-5.97,16917.0,364981923.0,3.26,220.66,213.5,219.51,219.52,0.97,1.0,53.87,5.19,36024547109.0,36024547109.0,-0.02,-0.03,-17.43,-7.85
4043,300430,诚益通,18.2,-2.73,-0.51,37053.0,67917341.59,2.83,18.65,18.12,18.57,18.71,1.11,1.43,54.95,2.17,4969451687.0,4729346604.0,-0.05,-0.05,-15.47,19.27
4044,002051,中工国际,8.9,-2.73,-0.25,112661.0,101110774.55,2.51,9.12,8.89,9.07,9.15,1.43,0.91,33.46,0.95,11012939539.0,11012305681.0,-0.22,-0.11,4.83,10.7
4045,000932,华菱钢铁,5.34,-2.73,-0.15,331805.0,178962238.0,3.46,5.51,5.32,5.47,5.49,0.86,0.48,11.02,0.67,36892097545.0,36891638753.0,0.19,0.19,-17.34,30.88
4046,300243,瑞丰高材,9.99,-2.73,-0.28,30592.0,30705428.0,3.12,10.23,9.91,10.23,10.27,1.5,1.57,76.98,2.33,2501760745.0,1942638457.0,0.0,-0.2,-13.88,5.49
4047,688286,敏芯股份,73.35,-2.73,-2.06,11230.0,83821911.0,4.22,76.52,73.34,75.39,75.41,1.3,2.0,84.36,3.84,4110589306.0,4110589306.0,-0.11,-0.01,-27.17,21.74
4048,000410,沈阳机床,7.12,-2.73,-0.2,139230.0,99810114.76,2.73,7.31,7.11,7.31,7.32,1.28,0.83,12350.76,3.19,18861399824.0,11968121521.0,-0.14,-0.28,-2.06,0.14
4049,300194,福安药业,4.63,-2.73,-0.13,335255.0,156321573.57,2.31,4.73,4.62,4.65,4.76,1.4,3.46,24.85,1.24,5508368329.0,4483433720.0,0.0,-0.22,1.98,5.47
4050,301076,新瀚新材,40.3,-2.73,-1.13,18118.0,73565067.98,2.73,41.38,40.25,41.2,41.43,1.02,1.65,102.58,6.01,7047712360.0,4425405546.0,0.1,0.07,-35.19,70.69
4051,688084,晶品特装,74.78,-2.73,-2.1,4611.0,34639732.0,3.69,77.22,74.38,77.22,76.88,1.13,0.62,390.1,3.61,5657784955.0,5543847231.0,0.16,0.16,-4.34,32.82
4052,601702,华峰铝业,19.6,-2.73,-0.55,113770.0,220820059.0,5.11,20.11,19.08,19.85,20.15,2.22,1.14,16.39,3.19,19571199760.0,19571199760.0,0.0,0.05,14.49,8.77
4053,300809,华辰装备,33.16,-2.73,-0.93,25221.0,84552969.6,3.14,34.17,33.1,34.01,34.09,1.02,1.68,145.58,5.12,8407359872.0,4992884753.0,-0.03,0.03,-24.93,5.07
4054,002576,通达动力,16.32,-2.74,-0.46,20715.0,33963592.0,3.34,16.78,16.22,16.78,16.78,1.66,1.28,32.38,2.06,2694432000.0,2644289959.0,-0.06,0.06,-11.3,-4.34
4055,300162,雷曼光电,7.45,-2.74,-0.21,60419.0,45261966.0,3.52,7.67,7.4,7.6,7.66,0.83,1.77,264.36,3.5,3125349724.0,2549105261.0,0.0,0.0,0.4,-1.06
4056,688567,孚能科技,15.25,-2.74,-0.43,62219.0,95661852.0,3.44,15.76,15.22,15.68,15.68,1.04,0.51,-36.26,1.94,18637084246.0,18637084246.0,-0.13,-0.07,-23.6,31.47
4057,000722,湖南发展,11.7,-2.74,-0.33,52544.0,61909669.0,3.08,12.03,11.66,12.03,12.03,1.41,1.13,63.61,1.73,5430651899.0,5430651899.0,-0.09,-0.09,-9.65,24.47
4058,301389,隆扬电子,49.36,-2.74,-1.39,35676.0,178870712.19,5.62,51.96,49.11,50.73,50.75,1.23,4.22,128.43,6.29,13993560000.0,4174328160.0,-0.02,0.08,-24.9,204.69
4059,300259,新天科技,4.26,-2.74,-0.12,143619.0,61642841.0,2.28,4.36,4.26,4.35,4.38,1.28,1.23,23.43,1.65,4983354458.0,4982211564.0,0.0,-0.23,9.51,23.48
4060,300587,天铁科技,7.11,-2.74,-0.2,81546.0,58260549.26,3.01,7.3,7.08,7.3,7.31,1.19,0.78,-119.37,3.85,9230691147.0,7479275703.0,-0.14,0.0,-21.78,63.07
4061,300069,金利华电,17.65,-2.75,-0.5,21709.0,38420521.0,3.53,18.14,17.5,18.14,18.15,0.99,1.86,213.5,7.31,2065050000.0,2065050000.0,-0.23,-0.11,-13.69,34.02
4062,002941,新疆交建,15.92,-2.75,-0.45,118941.0,191277216.0,2.63,16.35,15.92,16.23,16.37,1.35,1.63,19.39,2.47,11617638658.0,11617638658.0,-0.13,-0.13,-4.78,44.46
4063,603068,博通集成,35.33,-2.75,-1.0,27568.0,98522001.0,3.06,36.41,35.3,36.33,36.33,0.84,1.83,427.77,3.16,5314514049.0,5314514049.0,-0.06,-0.08,-19.36,27.78
4064,003004,*ST声迅,21.56,-2.75,-0.61,5961.0,12882294.0,3.83,22.2,21.35,22.2,22.17,1.82,0.87,-348.79,2.75,1764940839.0,1481891457.0,0.61,0.51,5.69,-15.08
4065,002654,万润科技,12.71,-2.75,-0.36,153100.0,196945206.49,3.29,13.13,12.7,13.05,13.07,1.17,1.81,290.28,6.86,10743795334.0,10743032734.0,-0.47,-0.39,-10.74,4.78
4066,300586,美联新材,9.55,-2.75,-0.27,39343.0,37718034.04,3.16,9.82,9.51,9.82,9.82,1.05,0.74,-136.92,3.62,6792118960.0,5105396269.0,0.0,0.0,-11.57,17.32
4067,300323,华灿光电,7.42,-2.75,-0.21,92737.0,69166265.72,3.28,7.63,7.38,7.62,7.63,1.21,1.05,-46.16,1.77,12042651074.0,6524108206.0,-0.13,-0.13,-15.87,-10.39
4068,688001,华兴源创,27.19,-2.75,-0.77,16995.0,46343573.0,2.93,27.87,27.05,27.86,27.96,1.25,0.38,59.93,3.49,12109823551.0,12109823551.0,-0.18,-0.22,-10.5,0.33
4069,000929,*ST兰黄,8.48,-2.75,-0.24,17518.0,15043078.0,3.56,8.78,8.47,8.72,8.72,1.17,0.94,108.11,3.37,1575295680.0,1575195811.0,0.12,-0.12,4.05,21.66
4070,688388,嘉元科技,34.14,-2.76,-0.97,54335.0,188550603.0,4.3,35.51,34.0,34.9,35.11,0.95,1.27,267.01,2.14,14552292578.0,14552292578.0,-0.15,-0.2,5.08,131.77
4071,603629,利通电子,26.03,-2.76,-0.74,60502.0,157950895.0,3.4,26.76,25.85,26.66,26.77,0.65,2.36,23.72,3.6,6829751400.0,6674404360.0,-0.04,0.04,6.33,31.6
4072,688006,杭可科技,27.08,-2.76,-0.77,40154.0,109483133.0,3.52,27.95,26.97,27.9,27.85,1.28,0.67,31.8,2.99,16347441876.0,16347441876.0,-0.04,0.15,-28.89,53.17
4073,300169,天晟新材,6.33,-2.76,-0.18,87672.0,55640932.64,3.23,6.5,6.29,6.42,6.51,1.37,2.91,-18.62,-67.39,2063480872.0,1909987500.0,-0.47,0.32,-14.57,-16.82
4074,603399,永杉锂业,9.86,-2.76,-0.28,79959.0,80034323.0,3.65,10.22,9.85,10.19,10.14,0.98,1.56,-23.21,3.05,5051185799.0,5051185799.0,0.0,-0.1,-1.6,9.56
4075,300241,瑞丰光电,5.64,-2.76,-0.16,98267.0,55697638.0,3.62,5.82,5.61,5.78,5.8,0.75,1.68,57.84,1.77,3949488097.0,3307182450.0,0.0,0.0,-2.93,3.11
4076,002429,兆驰股份,6.69,-2.76,-0.19,417873.0,281349159.09,3.63,6.9,6.65,6.88,6.88,0.78,0.92,22.71,1.85,30285232661.0,30267787890.0,0.0,-0.15,0.15,17.99
4077,603790,雅运股份,19.74,-2.76,-0.56,14233.0,28481777.0,3.45,20.4,19.7,20.21,20.3,1.12,0.74,43.22,3.0,3777446400.0,3777446400.0,0.1,0.05,-13.04,81.1
4078,603518,锦泓集团,10.18,-2.77,-0.29,100645.0,103727693.0,4.11,10.57,10.14,10.42,10.47,0.68,2.93,23.11,0.97,3515683197.0,3500324631.0,0.0,0.0,1.7,7.27
4079,002272,川润股份,13.67,-2.77,-0.39,95000.0,130632942.0,2.7,14.02,13.64,13.99,14.06,1.07,2.46,-229.55,4.44,6628272691.0,5283357232.0,-0.22,-0.07,-15.41,38.78
4080,002515,金字火腿,6.31,-2.77,-0.18,286507.0,184080633.63,4.78,6.59,6.28,6.43,6.49,0.72,2.37,260.25,2.93,7638975375.0,7638883943.0,0.16,-0.16,-18.89,40.22
4081,002734,利民股份,15.46,-2.77,-0.44,73336.0,114228667.96,2.77,15.88,15.44,15.87,15.9,1.12,1.8,13.38,1.86,6955225640.0,6313826896.0,-0.06,-0.06,-19.44,100.26
4082,688513,苑东生物,55.78,-2.77,-1.59,5190.0,29098133.0,3.92,57.5,55.25,57.02,57.37,0.88,0.29,33.54,3.44,9846969240.0,9846969240.0,-0.48,-0.05,-6.36,87.75
4083,002591,恒大高新,6.32,-2.77,-0.18,68896.0,43870752.0,3.38,6.52,6.3,6.5,6.5,1.03,3.08,-617.93,2.88,1897260739.0,1412598760.0,0.0,0.16,5.33,28.46
4084,688518,联赢激光,21.73,-2.77,-0.62,39648.0,86803402.0,3.31,22.43,21.69,22.43,22.35,1.4,1.16,51.46,2.32,7416994314.0,7416994314.0,-0.14,-0.09,-17.31,38.5
4085,002911,佛燃能源,11.93,-2.77,-0.34,39776.0,47769378.14,3.1,12.29,11.91,12.27,12.27,1.58,0.31,23.69,3.25,15489843009.0,15115763364.0,-0.17,-0.17,5.39,-1.89
4086,002653,海思科,51.59,-2.77,-1.47,18052.0,93862741.16,3.0,53.07,51.48,53.07,53.06,0.73,0.37,146.74,13.67,57776568072.0,24930256571.0,-0.17,-0.21,-8.61,56.43
4087,002112,三变科技,13.3,-2.78,-0.38,94887.0,126657790.34,2.63,13.59,13.23,13.59,13.68,1.06,3.62,73.07,4.49,3911946051.0,3485658015.0,-0.15,-0.15,-2.28,19.5
4088,600370,三房巷,2.1,-2.78,-0.06,131198.0,27787095.0,3.7,2.17,2.09,2.17,2.16,1.03,0.34,-13.15,1.66,8183018384.0,8183018384.0,0.0,0.0,-1.41,14.13
4089,300807,天迈科技,49.65,-2.78,-1.42,28842.0,146039613.0,6.78,53.0,49.54,52.8,51.07,1.32,5.55,-165.05,7.19,3378165495.0,2578894929.0,-0.16,-0.08,22.05,63.81
4090,002008,大族激光,35.96,-2.78,-1.03,103983.0,378057196.33,3.54,37.27,35.96,36.82,36.99,0.99,1.09,32.16,2.18,37024538552.0,34403795795.0,-0.03,-0.06,-4.44,45.82
4091,300622,博士眼镜,29.07,-2.78,-0.83,50124.0,148278476.3,3.81,30.2,29.06,29.9,29.9,0.99,3.22,56.56,7.81,6623720431.0,4528309569.0,0.0,0.0,-16.59,-23.94
4092,001390,古麒绒材,24.84,-2.78,-0.71,29723.0,74603233.45,3.17,25.58,24.77,25.52,25.55,1.42,5.94,26.88,3.13,4968000000.0,1242000000.0,0.24,0.04,-5.08,105.63
4093,001210,金房能源,16.08,-2.78,-0.46,8029.0,13009819.1,3.26,16.58,16.04,16.54,16.54,1.21,0.84,21.06,1.94,2521547830.0,1532408595.0,-0.06,-0.06,1.9,41.55
4094,600719,大连热电,5.57,-2.79,-0.16,53396.0,29835007.0,3.49,5.74,5.54,5.71,5.73,1.81,1.32,-15.01,7.65,2253619772.0,2253619772.0,0.0,0.0,-10.31,-21.88
4095,301141,中科磁业,51.65,-2.79,-1.48,11531.0,59917702.86,2.99,53.15,51.56,53.12,53.13,1.1,2.59,142.57,5.01,6406284048.0,2299076048.0,0.14,0.17,-20.42,42.68
4096,688508,芯朋微,56.75,-2.79,-1.63,13901.0,79646308.0,3.84,58.96,56.72,58.0,58.38,1.14,1.06,31.43,2.75,7451862136.0,7451862136.0,0.0,0.05,-17.03,33.28
4097,300733,西菱动力,17.78,-2.79,-0.51,31090.0,55466060.0,3.83,18.34,17.64,18.23,18.29,1.11,1.38,53.8,3.18,5434924258.0,4009105200.0,-0.11,-0.06,-10.29,53.01
4098,300349,金卡智能,13.6,-2.79,-0.39,59557.0,81367065.7,2.5,13.89,13.54,13.88,13.99,1.25,1.61,20.56,1.28,5674101057.0,5022570590.0,-0.07,-0.15,9.41,3.26
4099,688261,东微半导,64.16,-2.79,-1.84,17488.0,112733461.0,3.18,66.15,64.05,65.6,66.0,0.75,1.43,121.49,2.67,7864410396.0,7833717150.0,-0.17,-0.06,-24.69,52.94
4100,000892,欢瑞世纪,6.98,-2.79,-0.2,261052.0,184046851.0,4.74,7.28,6.94,7.21,7.18,0.71,3.67,-146.59,8.11,6847243702.0,4961638449.0,0.29,0.29,18.1,114.11
4101,300222,科大智能,10.41,-2.8,-0.3,144538.0,151215013.78,3.64,10.76,10.37,10.63,10.71,1.72,2.28,84.88,4.72,8101907646.0,6597894529.0,0.0,-0.19,-19.92,4.41
4102,300882,万胜智能,18.73,-2.8,-0.54,27438.0,51698301.0,3.22,19.27,18.65,19.27,19.27,1.26,1.03,24.49,4.09,5360548251.0,4988305272.0,-0.16,-0.16,-2.75,16.84
4103,600100,同方股份,8.34,-2.8,-0.24,387606.0,324180500.0,3.5,8.57,8.27,8.56,8.58,1.39,1.16,63.61,1.73,27941482926.0,27941482926.0,0.12,0.0,4.38,17.3
4104,300018,中元股份,10.4,-2.8,-0.3,112525.0,117712885.61,3.55,10.7,10.32,10.69,10.7,2.01,2.5,33.63,3.65,5047489574.0,4672847410.0,-0.19,-0.29,25.15,55.22
4105,600399,抚顺特钢,5.56,-2.8,-0.16,877003.0,492589242.0,3.85,5.75,5.53,5.72,5.72,3.26,4.45,-14.97,1.9,10964876000.0,10964876000.0,0.0,0.18,2.21,-3.81
4106,601991,大唐发电,3.47,-2.8,-0.1,742988.0,259678115.0,3.08,3.57,3.46,3.57,3.57,1.76,0.6,7.18,1.88,64218285449.0,43014429198.0,-0.29,-0.29,-4.14,27.11
4107,300252,金信诺,13.19,-2.8,-0.38,211690.0,279991909.1,3.46,13.55,13.08,13.53,13.57,1.23,3.79,830.14,4.0,8733809070.0,7370465939.0,0.15,0.08,-15.01,22.58
4108,605128,上海沿浦,36.77,-2.8,-1.06,14222.0,52794240.0,3.62,38.1,36.73,37.66,37.83,1.23,0.67,46.0,3.73,7763570220.0,7763570220.0,-0.08,-0.11,-9.14,49.41
4109,301189,奥尼电子,37.88,-2.8,-1.09,10575.0,40258764.53,2.87,38.9,37.78,38.86,38.97,0.69,0.95,-36.73,2.1,4409098094.0,4233388229.0,0.0,0.16,15.42,57.51
4110,600871,石化油服,2.08,-2.8,-0.06,724801.0,151828449.0,2.8,2.14,2.08,2.13,2.14,1.26,0.54,44.2,4.13,39430655333.0,28177785690.0,-0.48,0.0,-1.89,1.96
4111,002581,ST未名,6.95,-2.8,-0.2,22408.0,15707088.0,3.08,7.15,6.93,7.14,7.15,1.47,0.56,-49.98,2.45,4585162323.0,2785498569.0,-0.14,-0.14,-17.16,-34.68
4112,301288,*ST清研,15.99,-2.8,-0.46,2553.0,4112122.0,5.05,16.71,15.88,16.4,16.45,1.06,0.33,-250.29,2.17,1727079900.0,1248972840.0,0.38,0.06,-7.14,4.31
4113,603580,*ST艾艾,14.6,-2.8,-0.42,7224.0,10599598.0,3.06,14.96,14.5,14.96,15.02,1.24,0.55,107.6,4.53,1907828720.0,1907828720.0,0.0,-0.27,2.89,-16.28
4114,300612,宣亚国际,15.91,-2.81,-0.46,67491.0,108731471.75,4.09,16.55,15.88,16.49,16.37,0.81,3.75,-112.32,5.86,2871031031.0,2861882781.0,-0.13,0.0,9.35,0.76
4115,603688,石英股份,35.27,-2.81,-1.02,37960.0,134781707.0,3.42,36.5,35.26,36.33,36.29,1.35,0.7,106.02,3.29,19104993253.0,19104993253.0,-0.03,-0.06,-8.39,23.58
4116,300408,三环集团,42.96,-2.81,-1.24,105376.0,457661175.14,3.39,44.4,42.9,43.89,44.2,1.03,0.56,31.53,3.92,82332727058.0,80326952410.0,-0.05,0.05,3.77,12.67
4117,000032,深桑达Ａ,18.35,-2.81,-0.53,72008.0,132867745.81,2.86,18.84,18.3,18.71,18.88,1.03,0.66,-52.41,3.41,20881551944.0,19989825069.0,0.0,0.05,-20.77,4.74
4118,300319,麦捷科技,11.41,-2.81,-0.33,125480.0,144295676.14,3.41,11.78,11.38,11.75,11.74,1.14,1.51,30.99,2.15,10127382777.0,9458796370.0,-0.09,0.0,-6.63,-7.76
4119,300696,爱乐达,25.86,-2.82,-0.75,44624.0,115548843.84,4.7,26.78,25.53,26.61,26.61,1.09,1.68,121.62,4.01,7580936140.0,6875828536.0,0.08,0.19,-0.15,66.52
4120,601515,衢州东峰,4.14,-2.82,-0.12,139486.0,58203362.0,2.82,4.26,4.14,4.26,4.26,1.2,0.75,-60.59,1.49,7715516589.0,7715516589.0,-0.24,-0.24,-11.91,4.02
4121,000838,财信发展,3.79,-2.82,-0.11,488255.0,187262466.94,5.38,3.96,3.75,3.84,3.9,0.95,4.63,-167.69,10.17,4170751624.0,3993772590.0,0.26,0.0,29.35,36.82
4122,002073,软控股份,7.93,-2.82,-0.23,200509.0,159930868.0,3.92,8.22,7.9,8.19,8.16,1.71,1.98,20.01,1.32,8086430534.0,8042005881.0,0.0,0.0,-10.7,-2.22
4123,300043,星辉娱乐,5.52,-2.82,-0.16,328468.0,182173014.2,3.7,5.67,5.46,5.63,5.68,1.78,2.64,19.21,4.0,6867975174.0,6864338046.0,0.0,0.0,-17.12,52.07
4124,301459,丰茂股份,40.37,-2.82,-1.17,4936.0,20025714.0,4.07,41.89,40.2,41.31,41.54,1.04,1.89,37.11,3.37,4203397873.0,1053616267.0,0.05,0.05,-7.96,31.16
4125,300462,ST华铭,10.69,-2.82,-0.31,17213.0,18558914.0,3.36,11.02,10.65,10.96,11.0,1.22,1.25,-380.93,1.36,1937262517.0,1475583909.0,0.09,-0.09,-1.2,19.84
4126,002092,中泰化学,4.46,-2.83,-0.13,319178.0,143540135.0,3.05,4.58,4.44,4.57,4.59,2.42,1.24,-48.34,0.54,11551487046.0,11487222906.0,-0.22,0.0,-8.04,3.48
4127,301118,恒光股份,22.29,-2.83,-0.65,15544.0,34913885.13,3.84,23.14,22.26,22.76,22.94,1.17,1.48,-1113.12,1.83,2456277756.0,2341619400.0,-0.04,-0.18,-6.78,21.87
4128,688595,芯海科技,31.54,-2.83,-0.92,16275.0,51804837.0,2.83,32.42,31.5,32.31,32.46,1.53,1.13,-54.12,6.32,4544696122.0,4544696122.0,0.03,-0.03,-19.0,-3.84
4129,300233,金城医药,14.42,-2.83,-0.42,48383.0,70220502.0,3.71,14.89,14.34,14.85,14.84,1.25,1.3,131.48,1.52,5535471545.0,5359976193.0,-0.14,-0.14,-27.72,24.31
4130,300806,斯迪克,25.96,-2.84,-0.76,39833.0,103945246.4,3.33,26.72,25.83,26.68,26.72,1.23,1.26,194.96,5.19,11767681058.0,8208816065.0,0.0,-0.08,-1.03,100.62
4131,600732,爱旭股份,12.67,-2.84,-0.37,159889.0,203328940.0,3.53,13.03,12.57,13.03,13.04,1.63,1.01,-37.8,4.15,26825556524.0,20036119354.0,0.0,0.0,-20.16,14.97
4132,300157,新锦动力,4.45,-2.84,-0.13,134260.0,60160785.0,3.06,4.58,4.44,4.58,4.58,1.42,1.9,32.01,-16.85,3355022796.0,3149819612.0,-0.22,0.0,-9.18,53.45
4133,002195,岩山科技,6.49,-2.84,-0.19,873627.0,570722156.16,3.29,6.68,6.46,6.66,6.68,1.61,1.56,151.19,3.69,36801899977.0,36352188511.0,0.0,-0.31,-23.2,63.48
4134,603330,天洋新材,7.18,-2.84,-0.21,34873.0,25262717.0,3.79,7.43,7.15,7.38,7.39,1.15,0.86,-215.9,2.04,3106596800.0,2920200991.0,-0.14,0.0,-12.86,13.25
4135,300927,江天化学,22.58,-2.84,-0.66,11999.0,27296701.0,3.01,23.24,22.54,23.24,23.24,1.32,0.85,297.74,3.39,3259648800.0,3181272039.0,0.0,0.0,-16.22,37.85
4136,300684,中石科技,41.44,-2.84,-1.21,54105.0,226923221.0,4.1,43.1,41.35,42.5,42.65,0.87,2.65,36.98,5.93,12411662201.0,8466317646.0,-0.05,0.0,18.06,90.27
4137,603803,瑞斯康达,11.28,-2.84,-0.33,177462.0,202234605.0,4.82,11.74,11.18,11.45,11.61,0.77,4.18,-76.34,3.05,4792686523.0,4792686523.0,0.09,0.18,26.46,18.24
4138,000546,金圆股份,6.16,-2.84,-0.18,711415.0,449933857.1,5.52,6.47,6.12,6.31,6.34,2.51,10.21,-35.28,1.18,4790313294.0,4291704069.0,0.16,0.16,20.31,24.95
4139,300692,中环环保,8.56,-2.84,-0.25,60357.0,52258050.3,3.75,8.88,8.55,8.83,8.81,0.58,1.47,34.93,1.62,3940684245.0,3519754163.0,-0.23,-0.12,8.77,52.04
4140,002442,龙星科技,6.15,-2.84,-0.18,56496.0,35006782.0,3.16,6.33,6.13,6.32,6.33,1.34,1.14,38.06,1.69,3095226551.0,3037234049.0,0.16,-0.16,-4.65,4.41
4141,000680,山推股份,10.59,-2.84,-0.31,91549.0,97666933.07,2.94,10.9,10.58,10.87,10.9,0.75,0.7,14.21,2.72,15886510261.0,13922692104.0,0.0,-0.19,12.06,10.54
4142,002729,好利科技,15.76,-2.84,-0.46,59447.0,93883842.0,3.88,16.24,15.61,16.18,16.22,0.72,3.39,55.47,5.25,2883605939.0,2765308085.0,-0.06,0.0,5.84,26.08
4143,301600,慧翰股份,128.43,-2.84,-3.75,13020.0,169019087.86,7.58,137.07,127.05,135.45,132.18,1.27,4.04,74.1,10.67,13423953105.0,4142959155.0,0.3,0.6,-10.69,-1.03
4144,002953,日丰股份,11.24,-2.85,-0.33,47637.0,53764764.65,3.37,11.59,11.2,11.59,11.57,1.36,2.24,29.82,2.55,5525355244.0,2390564518.0,0.0,0.0,-11.7,12.85
4145,002320,海峡股份,12.25,-2.85,-0.36,290673.0,361387784.28,5.39,12.81,12.13,12.59,12.61,0.82,1.3,107.79,6.8,27374672428.0,27374672428.0,0.66,0.66,45.83,88.17
4146,301266,宇邦新材,36.69,-2.86,-1.08,12471.0,46219343.03,3.07,37.81,36.65,37.4,37.77,0.65,1.2,57.37,2.24,4035145213.0,3828268648.0,0.05,0.05,4.17,9.85
4147,300669,沪宁股份,25.12,-2.86,-0.74,6260.0,15821535.8,3.87,25.9,24.9,25.86,25.86,1.54,0.34,247.21,5.54,4840762813.0,4584398417.0,-0.04,-0.08,-27.4,20.94
4148,002540,亚太科技,6.8,-2.86,-0.2,181863.0,124237821.39,4.43,7.05,6.74,7.01,7.0,0.81,2.09,21.66,1.57,8504620002.0,5923245992.0,0.0,0.0,7.26,16.04
4149,688619,罗普特,13.6,-2.86,-0.4,10433.0,14294589.0,3.43,14.06,13.58,14.02,14.0,1.05,0.56,-19.84,3.15,2521957371.0,2521957371.0,-0.07,-0.15,-13.54,55.43
4150,002659,凯文教育,5.43,-2.86,-0.16,124152.0,68889344.0,4.29,5.66,5.42,5.58,5.59,1.11,2.08,2547.1,1.5,3248662485.0,3248647216.0,-0.18,-0.55,-10.4,20.13
4151,002207,准油股份,7.12,-2.86,-0.21,71855.0,51488519.0,3.14,7.33,7.1,7.33,7.33,0.92,2.76,-43.91,52.67,1865834291.0,1856980728.0,-0.14,0.0,-12.32,44.42
4152,002497,雅化集团,20.74,-2.86,-0.61,150528.0,318492853.18,4.12,21.6,20.72,21.59,21.35,0.76,1.42,53.68,2.2,23904146665.0,21954354792.0,-0.29,-0.38,47.09,77.87
4153,002897,意华股份,44.78,-2.86,-1.32,28564.0,128915433.4,3.51,46.3,44.68,46.0,46.1,1.2,1.57,24.16,3.16,8681977567.0,8169001038.0,-0.07,0.0,-0.51,8.56
4154,002185,华天科技,10.48,-2.87,-0.31,328397.0,346870936.94,3.06,10.8,10.47,10.77,10.79,1.39,1.01,47.2,1.95,34153079713.0,34145304852.0,-0.1,0.0,-5.42,-9.26
4155,300501,海顺新材,14.56,-2.87,-0.43,18249.0,26764718.0,2.6,14.95,14.56,14.93,14.99,1.44,1.46,43.43,1.91,2817914823.0,1822933491.0,-0.07,-0.21,-13.13,12.87
